Order_ID,Order_Date,Month,Quarter,Product,SKU,Category,Subcategory,Region,Customer_Segment,Sales,Profit,Quantity,Discount,Unit_Price,Shipping_Cost,Profit_Margin
51943,2009-04-24,2009-04-01,2009 Q2,Avery 508,SKU-6EBF09,Office Supplies,Labels,Quebec,Home Office,140.02,66.71,28,0.03,4.91,0.5,0.4764
52039,2012-08-02,2012-08-01,2012 Q3,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",SKU-3CBAEE,Technology,Computer Peripherals,Quebec,Corporate,2006.38,840.46,48,0.0,40.98,1.99,0.4189
52290,2012-05-21,2012-05-01,2012 Q2,Ibico EB-19 Dual Function Manual Binding System,SKU-FD6EB1,Office Supplies,Binders And Binder Accessories,Quebec,Small Business,1134.05,149.5,7,0.08,172.99,19.99,0.1318
52290,2012-05-21,2012-05-01,2012 Q2,T193,SKU-6A6E81,Technology,Telephones And Communication,Quebec,Small Business,1470.05,185.94,28,0.1,65.99,4.99,0.1265
52480,2010-07-27,2010-07-01,2010 Q3,"Executive Impressions 14"" Two-Color Numerals Wall Clock",SKU-59EFA4,Furniture,Office Furnishings,Quebec,Home Office,1020.88,173.94,47,0.08,22.72,8.99,0.1704
52486,2011-01-04,2011-01-01,2011 Q1,Gyration Ultra Professional Cordless Optical Suite,SKU-613896,Technology,Computer Peripherals,Quebec,Home Office,11883.2,4160.88,41,0.1,300.97,7.18,0.3501
52519,2012-04-29,2012-04-01,2012 Q2,Kensington 6 Outlet Guardian Standard Surge Protector,SKU-DC3BC3,Office Supplies,Appliances,Quebec,Corporate,120.38,-29.77,6,0.09,20.48,6.32,-0.2473
53152,2009-03-05,2009-03-01,2009 Q1,6120,SKU-CFA258,Technology,Telephones And Communication,Quebec,Corporate,2051.82,350.36,36,0.01,65.99,8.8,0.1708
53188,2012-11-05,2012-11-01,2012 Q4,Acco Perma¨ 2700 Stacking Storage Drawers,SKU-B97A1C,Office Supplies,Storage & Organization,Quebec,Home Office,621.21,-42.35,22,0.07,29.74,6.64,-0.0682
53223,2012-07-14,2012-07-01,2012 Q3,Storex DuraTech Recycled Plastic Frosted Binders,SKU-6774B5,Office Supplies,Binders And Binder Accessories,Quebec,Corporate,13.29,-10.33,2,0.08,4.24,5.41,-0.7773
53248,2010-10-29,2010-10-01,2010 Q4,Bretford CR4500 Series Slim Rectangular Table,SKU-A00B67,Furniture,Tables,Quebec,Home Office,2423.06,-94.27,7,0.06,348.21,40.19,-0.0389
53411,2011-11-29,2011-11-01,2011 Q4,Belkin MediaBoard 104- Keyboard,SKU-771793,Technology,Computer Peripherals,Quebec,Small Business,667.64,-57.53,25,0.08,27.48,4.0,-0.0862
53668,2010-03-31,2010-03-01,2010 Q1,Fiskars¨ Softgrip Scissors,SKU-5E1C61,Office Supplies,"Scissors, Rulers And Trimmers",Quebec,Corporate,98.24,-10.38,9,0.04,10.98,3.37,-0.1057
53730,2012-12-29,2012-12-01,2012 Q4,"Avery¨ Durable Plastic 1"" Binders",SKU-CFAC66,Office Supplies,Binders And Binder Accessories,Quebec,Corporate,181.8,-144.74,40,0.05,4.54,5.83,-0.7961
54020,2012-01-31,2012-01-01,2012 Q1,Xerox 1887,SKU-1EC826,Office Supplies,Paper,Quebec,Corporate,648.58,182.63,35,0.05,18.97,5.21,0.2816
54020,2012-01-31,2012-01-01,2012 Q1,Xerox 204,SKU-10D9B4,Office Supplies,Paper,Quebec,Corporate,270.56,-140.48,43,0.09,6.48,6.86,-0.5192
54368,2011-11-01,2011-11-01,2011 Q4,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",SKU-D1D697,Office Supplies,Paper,Quebec,Small Business,233.2,-48.07,31,0.04,7.64,5.83,-0.2061
54368,2011-11-01,2011-11-01,2011 Q4,Xerox 1952,SKU-5853BD,Office Supplies,Paper,Quebec,Small Business,79.53,-48.55,16,0.08,4.98,5.49,-0.6105
54368,2011-11-01,2011-11-01,2011 Q4,KF 788,SKU-660B5B,Technology,Telephones And Communication,Quebec,Small Business,1680.98,383.09,43,0.05,45.99,4.99,0.2279
54721,2012-10-18,2012-10-01,2012 Q4,Hon 4-Shelf Metal Bookcases,SKU-ADACB1,Furniture,Bookcases,Quebec,Corporate,2002.4,151.09,19,0.0,100.98,26.22,0.0755
55013,2011-07-12,2011-07-01,2011 Q3,Avery 508,SKU-6EBF09,Office Supplies,Labels,Quebec,Home Office,24.3,3.14,5,0.02,4.91,0.5,0.1292
55013,2011-07-12,2011-07-01,2011 Q3,Boston 16801 Nautilusª Battery Pencil Sharpener,SKU-F88FA2,Office Supplies,Pens & Art Supplies,Quebec,Home Office,322.61,19.37,14,0.02,22.01,5.53,0.06
55077,2011-10-04,2011-10-01,2011 Q4,TDK 4.7GB DVD+RW,SKU-210B5B,Technology,Computer Peripherals,Quebec,Corporate,31.7,-44.39,2,0.05,14.48,1.99,-1.4003
55077,2011-10-04,2011-10-01,2011 Q4,Accessory28,SKU-C6B6BD,Technology,Telephones And Communication,Quebec,Corporate,143.98,-283.23,3,0.08,55.99,2.5,-1.9671
55206,2011-11-02,2011-11-01,2011 Q4,Wilson Jones Easy Flow IIª Sheet Lifters,SKU-40BE57,Office Supplies,Binders And Binder Accessories,Quebec,Home Office,52.7,-64.88,20,0.03,1.8,4.79,-1.2311
55492,2011-09-19,2011-09-01,2011 Q3,Timeport L7089,SKU-DAF3EE,Technology,Telephones And Communication,Quebec,Corporate,1124.24,-126.45,10,0.03,125.99,7.69,-0.1125
55744,2011-10-20,2011-10-01,2011 Q4,Accessory15,SKU-45A716,Technology,Telephones And Communication,Quebec,Consumer,415.06,-44.13,23,0.02,20.99,0.99,-0.1063
55968,2012-09-30,2012-09-01,2012 Q3,"Crayola Anti Dust Chalk, 12/Pack",SKU-E620C5,Office Supplies,Pens & Art Supplies,Quebec,Home Office,73.62,0.86,40,0.05,1.82,1.0,0.0117
56288,2010-06-30,2010-06-01,2010 Q2,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,SKU-66775D,Office Supplies,Envelopes,Quebec,Small Business,1287.94,140.35,37,0.06,35.89,14.72,0.109
56288,2010-06-30,2010-06-01,2010 Q2,Park Ridgeª Embossed Executive Business Envelopes,SKU-1031AC,Office Supplies,Envelopes,Quebec,Small Business,585.36,269.26,39,0.07,15.57,1.39,0.46
56291,2012-09-17,2012-09-01,2012 Q3,Panasonic KX-P3626 Dot Matrix Printer,SKU-96C98B,Technology,Office Machines,Quebec,Corporate,11022.53,1869.86,22,0.06,517.48,16.63,0.1696
56291,2012-09-17,2012-09-01,2012 Q3,White GlueTop Scratch Pads,SKU-8B849E,Office Supplies,Paper,Quebec,Corporate,377.37,151.4,25,0.04,15.04,1.97,0.4012
56291,2012-09-17,2012-09-01,2012 Q3,2300 Heavy-Duty Transfer File Systems by Perma,SKU-2D78A0,Office Supplies,Storage & Organization,Quebec,Corporate,1200.7,-37.27,47,0.06,24.98,8.79,-0.031
56486,2009-05-28,2009-05-01,2009 Q2,Xerox 1947,SKU-F5F148,Office Supplies,Paper,Quebec,Corporate,73.62,-23.5,11,0.03,5.98,5.35,-0.3192
56514,2012-02-11,2012-02-01,2012 Q1,GBC Linen Binding Covers,SKU-38C1C3,Office Supplies,Binders And Binder Accessories,Quebec,Corporate,110.0,-24.43,3,0.02,30.98,11.63,-0.2221
56514,2012-02-11,2012-02-01,2012 Q1,Xerox 1961,SKU-A0B170,Office Supplies,Paper,Quebec,Corporate,186.89,-153.2,35,0.02,4.98,7.54,-0.8197
56672,2012-05-12,2012-05-01,2012 Q2,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",SKU-158F40,Office Supplies,Pens & Art Supplies,Quebec,Consumer,1132.32,77.45,34,0.1,36.55,13.89,0.0684
56672,2012-05-12,2012-05-01,2012 Q2,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",SKU-019BC3,Furniture,Tables,Quebec,Consumer,593.64,65.25,8,0.02,85.29,60.0,0.1099
56672,2012-05-12,2012-05-01,2012 Q2,StarTAC Analog,SKU-DE4730,Technology,Telephones And Communication,Quebec,Consumer,2438.37,317.2,45,0.1,65.99,8.99,0.1301
56931,2010-02-03,2010-02-01,2010 Q1,Bell Sonecor JB700 Caller ID,SKU-B5CB16,Technology,Telephones And Communication,Quebec,Small Business,232.42,-110.59,34,0.05,7.99,5.03,-0.4758
57025,2012-06-26,2012-06-01,2012 Q2,"Cardinal Slant-D¨ Ring Binder, Heavy Gauge Vinyl",SKU-5627D1,Office Supplies,Binders And Binder Accessories,Quebec,Corporate,71.1,2.29,8,0.03,8.69,2.99,0.0322
57061,2009-11-30,2009-11-01,2009 Q4,"Avery Flip-Chart Easel Binder, Black",SKU-47779B,Office Supplies,Binders And Binder Accessories,Quebec,Small Business,470.79,-80.11,21,0.04,22.38,15.1,-0.1702
57061,2009-11-30,2009-11-01,2009 Q4,Avery 51,SKU-6C14E7,Office Supplies,Labels,Quebec,Small Business,36.56,6.22,6,0.07,6.3,0.5,0.1701
57061,2009-11-30,2009-11-01,2009 Q4,"Seth Thomas 13 1/2"" Wall Clock",SKU-3F6204,Furniture,Office Furnishings,Quebec,Small Business,55.17,46.84,3,0.06,17.78,5.03,0.849
57217,2011-01-21,2011-01-01,2011 Q1,"Hunt BOSTON¨ Vista¨ Battery-Operated Pencil Sharpener, Black",SKU-5D01CA,Office Supplies,Pens & Art Supplies,Quebec,Consumer,422.25,-116.02,35,0.06,11.66,7.95,-0.2748
57504,2009-08-04,2009-08-01,2009 Q3,Security-Tint Envelopes,SKU-B17F5D,Office Supplies,Envelopes,Quebec,Consumer,357.48,160.02,44,0.01,7.64,1.39,0.4476
57666,2009-05-22,2009-05-01,2009 Q2,Boston 1799 Powerhouseª Electric Pencil Sharpener,SKU-5BE3FF,Office Supplies,Pens & Art Supplies,Quebec,Small Business,1206.15,304.2,45,0.03,25.98,4.08,0.2522
57666,2009-05-22,2009-05-01,2009 Q2,"Tennsco Lockers, Gray",SKU-BC0B08,Office Supplies,Storage & Organization,Quebec,Small Business,941.99,-2111.36,44,0.1,20.98,53.03,-2.2414
58496,2011-06-11,2011-06-01,2011 Q2,Xerox 1997,SKU-4FD9AB,Office Supplies,Paper,Quebec,Small Business,137.97,-123.94,20,0.06,6.48,10.05,-0.8983
58628,2009-03-24,2009-03-01,2009 Q1,Balt Split Level Computer Training Table,SKU-20018A,Furniture,Tables,Quebec,Small Business,2527.79,-335.32,23,0.09,138.75,52.42,-0.1327
58854,2010-04-24,2010-04-01,2010 Q2,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",SKU-63019E,Furniture,Bookcases,Quebec,Corporate,6130.9,583.15,35,0.03,170.98,35.89,0.0951
58854,2010-04-24,2010-04-01,2010 Q2,1726 Digital Answering Machine,SKU-E4A8FF,Technology,Telephones And Communication,Quebec,Corporate,193.21,-52.24,10,0.0,20.99,4.81,-0.2704
58917,2012-03-02,2012-03-01,2012 Q1,Sharp AL-1530CS Digital Copier,SKU-1C43E0,Technology,Copiers And Fax,Quebec,Small Business,14300.26,6279.18,27,0.01,499.99,24.49,0.4391
58917,2012-03-02,2012-03-01,2012 Q1,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,SKU-5117E9,Office Supplies,Pens & Art Supplies,Quebec,Small Business,62.88,-25.96,3,0.09,21.98,2.87,-0.4128
59104,2009-02-12,2009-02-01,2009 Q1,"GBC Laser Imprintable Binding System Covers, Desert Sand",SKU-6274DE,Office Supplies,Binders And Binder Accessories,Quebec,Small Business,197.61,3.46,13,0.08,14.27,7.27,0.0175
59104,2009-02-12,2009-02-01,2009 Q1,Staples Gold Paper Clips,SKU-5DE11A,Office Supplies,Rubber Bands,Quebec,Small Business,68.92,2.63,22,0.04,2.98,1.58,0.0382
59104,2009-02-12,2009-02-01,2009 Q1,StarTAC 7797,SKU-5FCFCE,Technology,Telephones And Communication,Quebec,Small Business,3594.74,1016.97,38,0.05,115.99,2.5,0.2829
59937,2009-12-28,2009-12-01,2009 Q4,Xerox 197,SKU-162865,Office Supplies,Paper,Quebec,Small Business,235.98,-32.28,7,0.02,30.98,17.08,-0.1368
386,2011-01-24,2011-01-01,2011 Q1,Avery 501,SKU-79E4CE,Office Supplies,Labels,Ontario,Corporate,14.96,-0.03,4,0.02,3.69,0.5,-0.002
386,2011-01-24,2011-01-01,2011 Q1,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,SKU-34853F,Office Supplies,Pens & Art Supplies,Ontario,Corporate,15.69,-1.59,4,0.09,3.85,0.7,-0.1013
416,2010-09-26,2010-09-01,2010 Q3,5190,SKU-47698C,Technology,Telephones And Communication,Ontario,Consumer,1156.67,88.52,20,0.01,65.99,7.69,0.0765
513,2011-04-30,2011-04-01,2011 Q2,"Global Leather & Oak Executive Chair, Burgundy",SKU-DE0CA6,Furniture,Chairs & Chairmats,Ontario,Home Office,5437.92,-684.57,33,0.0,150.89,60.2,-0.1259
611,2010-01-26,2010-01-01,2010 Q1,Portfile¨ Personal File Boxes,SKU-D7DAEF,Office Supplies,Storage & Organization,Ontario,Home Office,840.04,-131.27,47,0.04,17.7,9.47,-0.1563
802,2011-01-04,2011-01-01,2011 Q1,Fellowes Binding Cases,SKU-14B4B1,Office Supplies,Binders And Binder Accessories,Ontario,Corporate,378.6,12.72,33,0.08,11.7,5.63,0.0336
802,2011-01-04,2011-01-01,2011 Q1,"AT&T Black Trimline Phone, Model 210",SKU-8A2DB8,Technology,Office Machines,Ontario,Corporate,38.5,-52.14,2,0.09,15.99,9.4,-1.3543
960,2009-09-20,2009-09-01,2009 Q3,DAX Wood Document Frame.,SKU-8DE270,Furniture,Office Furnishings,Ontario,Consumer,605.97,-22.72,46,0.07,13.73,6.85,-0.0375
965,2011-05-14,2011-05-01,2011 Q2,Global Adaptabilitiesª Conference Tables,SKU-D62FFA,Furniture,Tables,Ontario,Corporate,11230.25,-679.04,42,0.07,280.98,35.67,-0.0605
1127,2011-09-18,2011-09-01,2011 Q3,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",SKU-3EAD9F,Furniture,Office Furnishings,Ontario,Consumer,5340.5,1215.28,48,0.01,110.98,13.99,0.2276
1507,2010-10-13,2010-10-01,2010 Q4,Adesso Programmable 142-Key Keyboard,SKU-37E552,Technology,Computer Peripherals,Ontario,Home Office,4345.86,126.62,29,0.09,152.48,4.0,0.0291
1665,2009-05-07,2009-05-01,2009 Q2,Accessory35,SKU-6EF1D9,Technology,Telephones And Communication,Ontario,Corporate,755.61,149.17,26,0.05,35.99,1.1,0.1974
1952,2009-03-15,2009-03-01,2009 Q1,Hon 94000 Series Round Tables,SKU-64BD1F,Furniture,Tables,Ontario,Corporate,7287.55,-715.78,24,0.04,296.18,54.12,-0.0982
1953,2010-11-29,2010-11-01,2010 Q4,Heavy-Duty E-Z-D¨ Binders,SKU-93E225,Office Supplies,Binders And Binder Accessories,Ontario,Small Business,137.64,19.59,13,0.06,10.91,2.99,0.1423
2213,2010-01-14,2010-01-01,2010 Q1,Xerox 1924,SKU-FC0DD2,Office Supplies,Paper,Ontario,Small Business,40.31,-32.27,6,0.08,5.78,8.09,-0.8005
2368,2010-08-19,2010-08-01,2010 Q3,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",SKU-AFCE3A,Office Supplies,Appliances,Ontario,Consumer,508.73,-229.67,36,0.08,14.81,13.32,-0.4515
2560,2012-09-04,2012-09-01,2012 Q3,Microsoft Internet Keyboard,SKU-B48814,Technology,Computer Peripherals,Ontario,Home Office,731.22,-84.07,32,0.0,20.97,6.5,-0.115
2560,2012-09-04,2012-09-01,2012 Q3,Xerox 1952,SKU-5853BD,Office Supplies,Paper,Ontario,Home Office,114.14,-65.62,23,0.07,4.98,5.49,-0.5749
2754,2009-04-02,2009-04-01,2009 Q2,Kensington 6 Outlet MasterPiece¨ HOMEOFFICE Power Control Center,SKU-D5F425,Office Supplies,Appliances,Ontario,Home Office,1427.67,422.8,16,0.04,90.24,0.99,0.2961
2754,2009-04-02,2009-04-01,2009 Q2,Xerox 1938,SKU-3C0BBE,Office Supplies,Paper,Ontario,Home Office,499.26,144.05,11,0.09,47.9,5.86,0.2885
2755,2012-02-06,2012-02-01,2012 Q1,Large Capacity Hanging Post Binders,SKU-9002EB,Office Supplies,Binders And Binder Accessories,Ontario,Corporate,736.3,259.07,30,0.03,24.95,2.99,0.3519
2755,2012-02-06,2012-02-01,2012 Q1,Xerox 1904,SKU-3DB9D7,Office Supplies,Paper,Ontario,Corporate,346.06,-76.54,50,0.0,6.48,5.86,-0.2212
3333,2012-09-15,2012-09-01,2012 Q3,Belkin F5C206VTEL 6 Outlet Surge,SKU-459046,Office Supplies,Appliances,Ontario,Home Office,927.97,162.17,42,0.08,22.98,4.5,0.1748
3333,2012-09-15,2012-09-01,2012 Q3,Xerox 207,SKU-28CD6E,Office Supplies,Paper,Ontario,Home Office,59.05,-24.09,9,0.08,6.48,5.4,-0.408
3460,2011-10-02,2011-10-01,2011 Q4,"Perma STOR-ALLª Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",SKU-5A94FC,Office Supplies,Storage & Organization,Ontario,Consumer,153.23,-95.15,27,0.08,5.98,4.69,-0.621
3591,2010-12-07,2010-12-01,2010 Q4,Avanti 1.7 Cu. Ft. Refrigerator,SKU-0975F8,Office Supplies,Appliances,Ontario,Small Business,321.57,-100.05,3,0.01,100.98,15.66,-0.3111
3591,2010-12-07,2010-12-01,2010 Q4,"Global Leather Task Chair, Black",SKU-DAC4A4,Furniture,Chairs & Chairmats,Ontario,Small Business,1085.16,-311.54,12,0.08,89.99,42.0,-0.2871
4006,2011-01-03,2011-01-01,2011 Q1,"Snap-A-Way¨ Black Print Carbonless Ruled Speed Letter, Triplicate",SKU-DB738F,Office Supplies,Paper,Ontario,Corporate,1441.61,624.84,38,0.06,37.94,5.08,0.4334
4193,2009-01-08,2009-01-01,2009 Q1,Avery 491,SKU-5FE24F,Office Supplies,Labels,Ontario,Home Office,64.29,14.42,16,0.07,4.13,0.99,0.2243
4193,2009-01-08,2009-01-01,2009 Q1,"Executive Impressions 14"" Two-Color Numerals Wall Clock",SKU-59EFA4,Furniture,Office Furnishings,Ontario,Home Office,75.77,64.25,3,0.03,22.72,8.99,0.848
4387,2011-10-22,2011-10-01,2011 Q4,"Iceberg OfficeWorks 42"" Round Tables",SKU-ABAFEE,Furniture,Tables,Ontario,Corporate,640.21,-388.52,4,0.07,150.98,39.25,-0.6069
4512,2011-10-24,2011-10-01,2011 Q4,Bevis Round Conference Table Top & Single Column Base,SKU-2DE223,Furniture,Tables,Ontario,Home Office,6077.11,-353.66,43,0.06,146.34,43.75,-0.0582
4773,2011-12-22,2011-12-01,2011 Q4,"Bevis Round Conference Table Top, X-Base",SKU-7CA0B3,Furniture,Tables,Ontario,Home Office,6746.31,-433.29,48,0.07,179.29,29.21,-0.0642
4839,2009-05-09,2009-05-01,2009 Q2,Xerox 227,SKU-D5E0CB,Office Supplies,Paper,Ontario,Consumer,159.43,-120.59,24,0.05,6.48,8.73,-0.7564
4935,2010-05-24,2010-05-01,2010 Q2,"*Staples* vLetter Openers, 2/Pack",SKU-4F9DF8,Office Supplies,"Scissors, Rulers And Trimmers",Ontario,Corporate,106.64,-31.95,30,0.1,3.68,1.32,-0.2996
6403,2011-02-11,2011-02-01,2011 Q1,Smead Adjustable Mobile File Trolley with Lockable Top,SKU-1FD27A,Office Supplies,Storage & Organization,Ontario,Small Business,17874.26,6247.95,41,0.0,419.19,19.99,0.3496
6754,2011-08-11,2011-08-01,2011 Q3,i470,SKU-649DD9,Technology,Telephones And Communication,Ontario,Corporate,2388.64,191.0,13,0.01,205.99,5.26,0.08
7619,2010-10-08,2010-10-01,2010 Q4,"Maxell Pro 80 Minute CD-R, 10/Pack",SKU-560C01,Technology,Computer Peripherals,Ontario,Consumer,141.77,-24.48,8,0.02,17.48,1.99,-0.1727
7744,2009-11-17,2009-11-01,2009 Q4,Ibico EB-19 Dual Function Manual Binding System,SKU-FD6EB1,Office Supplies,Binders And Binder Accessories,Ontario,Corporate,4286.55,1416.7,26,0.07,172.99,19.99,0.3305
7744,2009-11-17,2009-11-01,2009 Q4,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",SKU-F8E495,Office Supplies,Envelopes,Ontario,Corporate,8.34,-3.44,1,0.09,7.64,1.39,-0.4125
8006,2011-06-03,2011-06-01,2011 Q2,Xerox 1977,SKU-5C7F5B,Office Supplies,Paper,Ontario,Consumer,197.15,-23.34,27,0.0,6.68,5.2,-0.1184
8224,2012-02-07,2012-02-01,2012 Q1,"Quartet Alpha¨ White Chalk, 12/Pack",SKU-F40D1D,Office Supplies,Pens & Art Supplies,Ontario,Corporate,89.77,9.92,41,0.03,2.21,1.0,0.1105
8323,2011-09-06,2011-09-01,2011 Q3,Accessory37,SKU-E30276,Technology,Telephones And Communication,Ontario,Home Office,766.96,-88.25,45,0.05,20.99,2.5,-0.1151
8480,2011-01-29,2011-01-01,2011 Q1,Xerox 1984,SKU-5F87DF,Office Supplies,Paper,Ontario,Corporate,76.36,-58.4,11,0.07,6.48,8.74,-0.7648
8480,2011-01-29,2011-01-01,2011 Q1,Timeport L7089,SKU-DAF3EE,Technology,Telephones And Communication,Ontario,Corporate,309.9,-558.42,3,0.09,125.99,7.69,-1.8019
9568,2010-03-07,2010-03-01,2010 Q1,Honeywell Enviracaire¨ Portable Air Cleaner for up to 8 x 10 Room,SKU-FAA73B,Office Supplies,Appliances,Ontario,Corporate,3725.53,748.67,46,0.0,76.72,19.95,0.201
9701,2010-02-27,2010-02-01,2010 Q1,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",SKU-E1DCD9,Office Supplies,Binders And Binder Accessories,Ontario,Small Business,103.75,25.13,8,0.01,12.97,1.49,0.2422
9701,2010-02-27,2010-02-01,2010 Q1,T18,SKU-F46974,Technology,Telephones And Communication,Ontario,Small Business,855.87,-153.92,9,0.04,110.99,2.5,-0.1798
9926,2009-10-11,2009-10-01,2009 Q4,DAX Cubicle Frames - 8x10,SKU-C14FE4,Furniture,Office Furnishings,Ontario,Home Office,158.83,-56.97,25,0.0,5.77,5.92,-0.3587
10373,2010-06-25,2010-06-01,2010 Q2,Xerox 21,SKU-59FFDF,Office Supplies,Paper,Ontario,Consumer,193.16,-71.73,28,0.03,6.48,6.6,-0.3714
10470,2012-05-04,2012-05-01,2012 Q2,Acco Smartsocket¨ Color-Coded Six-Outlet AC Adapter Model Surge Protectors,SKU-C9009B,Office Supplies,Appliances,Ontario,Corporate,1757.43,490.77,40,0.02,44.01,3.5,0.2793
10470,2012-05-04,2012-05-01,2012 Q2,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",SKU-EEAA07,Office Supplies,Binders And Binder Accessories,Ontario,Corporate,137.26,-54.61,8,0.03,15.99,13.18,-0.3979
10470,2012-05-04,2012-05-01,2012 Q2,5165,SKU-9C22C0,Technology,Telephones And Communication,Ontario,Corporate,2913.15,333.72,20,0.09,175.99,4.99,0.1146
11111,2011-01-17,2011-01-01,2011 Q1,Eldon Econocleat¨ Chair Mats for Low Pile Carpets,SKU-F1337F,Furniture,Office Furnishings,Ontario,Corporate,308.52,-59.85,7,0.1,41.47,34.2,-0.194
11111,2011-01-17,2011-01-01,2011 Q1,Xerox 210,SKU-0E8CDF,Office Supplies,Paper,Ontario,Corporate,176.5,-119.72,29,0.1,6.48,7.37,-0.6783
11173,2012-03-30,2012-03-01,2012 Q1,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",SKU-4A88D1,Technology,Computer Peripherals,Ontario,Corporate,221.66,-95.17,37,0.08,5.98,3.85,-0.4294
11239,2012-02-09,2012-02-01,2012 Q1,"Bevis Round Conference Table Top, X-Base",SKU-7CA0B3,Furniture,Tables,Ontario,Small Business,6170.02,-433.29,33,0.03,179.29,29.21,-0.0702
11396,2012-07-21,2012-07-01,2012 Q3,Ibico Hi-Tech Manual Binding System,SKU-2A8249,Office Supplies,Binders And Binder Accessories,Ontario,Corporate,12270.3,4842.37,42,0.07,304.99,19.99,0.3946
11808,2012-07-31,2012-07-01,2012 Q3,"Iceberg OfficeWorks 42"" Round Tables",SKU-ABAFEE,Furniture,Tables,Ontario,Corporate,148.34,25.21,1,0.06,150.98,39.25,0.1699
11874,2012-09-09,2012-09-01,2012 Q3,"Fellowes Internet Keyboard, Platinum",SKU-FBACB5,Technology,Computer Peripherals,Ontario,Corporate,40.29,-82.13,1,0.0,30.42,8.65,-2.0385
11874,2012-09-09,2012-09-01,2012 Q3,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",SKU-323314,Office Supplies,Envelopes,Ontario,Corporate,775.77,179.37,20,0.07,39.98,9.83,0.2312
12322,2011-05-11,2011-05-01,2011 Q2,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",SKU-95DAA9,Furniture,Office Furnishings,Ontario,Small Business,3436.9,-398.11,36,0.03,92.23,39.61,-0.1158
12480,2009-07-07,2009-07-01,2009 Q3,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,SKU-01589A,Furniture,Bookcases,Ontario,Small Business,1187.01,-203.27,8,0.0,137.48,32.18,-0.1712
12516,2009-05-24,2009-05-01,2009 Q2,Lexmark Z25 Color Inkjet Printer,SKU-E49B70,Technology,Office Machines,Ontario,Home Office,2360.43,66.22,31,0.1,80.97,33.6,0.0281
12516,2009-05-24,2009-05-01,2009 Q2,Xerox 231,SKU-5300AF,Office Supplies,Paper,Ontario,Home Office,154.6,-23.53,22,0.02,6.48,5.11,-0.1522
13088,2010-04-22,2010-04-01,2010 Q2,"Bravo IIª Megaboss¨ 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",SKU-715D31,Office Supplies,Appliances,Ontario,Corporate,187.92,-2149.8,46,0.08,3.25,49.0,-11.44
13121,2010-03-07,2010-03-01,2010 Q1,Logitech Internet Navigator Keyboard,SKU-DE2C18,Technology,Computer Peripherals,Ontario,Corporate,1211.0,-27.99,36,0.0,30.98,6.5,-0.0231
13121,2010-03-07,2010-03-01,2010 Q1,Talkabout T8097,SKU-10DAA0,Technology,Telephones And Communication,Ontario,Corporate,4924.14,1049.54,28,0.07,205.99,8.99,0.2131
13348,2010-11-07,2010-11-01,2010 Q4,"Fellowes Strictly Business¨ Drawer File, Letter/Legal Size",SKU-0F9558,Office Supplies,Storage & Organization,Ontario,Consumer,4890.58,310.51,35,0.05,140.85,19.99,0.0635
13413,2010-01-29,2010-01-01,2010 Q1,Staples Copy Paper (20Lb. and 84 Bright),SKU-C94653,Office Supplies,Paper,Ontario,Consumer,150.28,-50.86,29,0.04,4.98,4.7,-0.3384
13447,2010-01-08,2010-01-01,2010 Q1,1726 Digital Answering Machine,SKU-E4A8FF,Technology,Telephones And Communication,Ontario,Corporate,436.48,0.85,24,0.01,20.99,4.81,0.0019
