SKU,Product,Category,Region,Warehouse,Supplier,Inventory_Level,Reorder_Point,Safety_Stock,Supplier_Lead_Time_Days,Average_Monthly_Demand,Demand_Std_Dev,Max_Stock_Level,Inventory_Value,Velocity_Class,Inventory_Status,Stockout_Risk_Flag,Overstock_Flag
SKU-A35478,Polycom ViewStationª ISDN Videoconferencing Unit,Technology,West,WH-West,Atlas Wholesale,17,4,3,7,0.27,1.8,22,103276.24,Slow-moving,Maintain,No,No
SKU-A36B51,Xerox 1953,Office Supplies,Atlantic,WH-East,PrimeSource Direct,10,4,3,5,0.75,3.0,22,42.49,Slow-moving,Maintain,No,No
SKU-A36B51,Xerox 1953,Office Supplies,Ontario,WH-Central,Meridian Retail Co.,8,4,3,6,0.94,3.35,22,34.67,Slow-moving,Maintain,No,No
SKU-A36B51,Xerox 1953,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,2,4,3,5,0.77,3.04,22,9.19,Slow-moving,Restock Recommended,Yes,No
SKU-A36B51,Xerox 1953,Office Supplies,Quebec,WH-East,Meridian Retail Co.,0,6,5,20,1.04,3.54,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A3D1EC,Xerox 1949,Office Supplies,Atlantic,WH-East,Meridian Retail Co.,19,4,3,14,0.02,1.0,22,184.11,Slow-moving,Maintain,No,No
SKU-A3D1EC,Xerox 1949,Office Supplies,Ontario,WH-Central,Meridian Retail Co.,27,5,4,18,0.56,2.6,23,142.39,Slow-moving,Excess Inventory,No,Yes
SKU-A3D1EC,Xerox 1949,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,0,4,3,10,0.38,2.12,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A3D1EC,Xerox 1949,Office Supplies,Quebec,WH-East,Atlas Wholesale,12,4,3,5,0.6,2.69,22,59.29,Slow-moving,Maintain,No,No
SKU-A3D1EC,Xerox 1949,Office Supplies,West,WH-West,PrimeSource Direct,16,9,7,16,2.44,5.41,27,80.75,Slow-moving,Maintain,No,No
SKU-A3D1EC,Xerox 1949,Office Supplies,Yukon,WH-North,NorthBridge Supply,14,4,3,5,1.25,3.87,22,74.42,Slow-moving,Maintain,No,No
SKU-A3D62D,Surelockª Post Binders,Office Supplies,Northwest Territories,WH-West,Atlas Wholesale,2,4,3,20,0.19,1.5,22,56.18,Slow-moving,Restock Recommended,Yes,No
SKU-A3D62D,Surelockª Post Binders,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,34,6,5,6,2.79,5.79,24,1037.63,Slow-moving,Excess Inventory,No,Yes
SKU-A3D62D,Surelockª Post Binders,Office Supplies,West,WH-West,Meridian Retail Co.,16,5,4,10,1.04,3.54,23,478.05,Slow-moving,Maintain,No,No
SKU-A3D62D,Surelockª Post Binders,Office Supplies,Yukon,WH-North,NorthBridge Supply,0,4,3,7,1.0,3.46,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A4D6D1,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Technology,Atlantic,WH-East,Atlas Wholesale,21,6,5,20,0.92,3.32,24,1148.79,Slow-moving,Maintain,No,No
SKU-A4D6D1,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Technology,Prarie,WH-Central,PrimeSource Direct,0,4,3,9,0.46,2.35,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A4D6D1,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Technology,West,WH-West,Meridian Retail Co.,11,6,5,20,0.98,3.43,24,609.47,Slow-moving,Maintain,No,No
SKU-A4DE72,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Technology,Atlantic,WH-East,NorthBridge Supply,18,6,5,15,1.23,3.84,24,143.73,Slow-moving,Maintain,No,No
SKU-A4DE72,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Technology,Northwest Territories,WH-West,Meridian Retail Co.,30,5,4,20,0.65,2.78,23,243.63,Slow-moving,Excess Inventory,No,Yes
SKU-A4DE72,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Technology,Ontario,WH-Central,Meridian Retail Co.,2,5,4,9,1.58,4.36,23,17.77,Slow-moving,Restock Recommended,Yes,No
SKU-A4DE72,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Technology,Prarie,WH-Central,Atlas Wholesale,2,7,6,12,1.96,4.85,25,16.68,Slow-moving,Restock Recommended,Yes,No
SKU-A4DE72,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Technology,Quebec,WH-East,Meridian Retail Co.,0,5,4,14,0.88,3.24,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A4DE72,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Technology,West,WH-West,PrimeSource Direct,15,7,6,12,2.02,4.92,25,123.72,Slow-moving,Maintain,No,No
SKU-A4DE72,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Technology,Yukon,WH-North,PrimeSource Direct,26,4,3,19,0.1,1.12,22,226.15,Slow-moving,Excess Inventory,No,Yes
SKU-A506C0,Ibico Presentation Index for Binding Systems,Office Supplies,Atlantic,WH-East,Meridian Retail Co.,18,6,5,9,2.48,5.45,24,75.45,Slow-moving,Maintain,No,No
SKU-A506C0,Ibico Presentation Index for Binding Systems,Office Supplies,Ontario,WH-Central,NorthBridge Supply,18,5,4,6,1.67,4.47,23,75.45,Slow-moving,Maintain,No,No
SKU-A506C0,Ibico Presentation Index for Binding Systems,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,0,4,3,11,0.54,2.55,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A506C0,Ibico Presentation Index for Binding Systems,Office Supplies,Quebec,WH-East,Meridian Retail Co.,8,4,3,6,1.04,3.54,22,34.41,Slow-moving,Maintain,No,No
SKU-A506C0,Ibico Presentation Index for Binding Systems,Office Supplies,West,WH-West,Atlas Wholesale,30,5,4,17,0.62,2.74,23,129.87,Slow-moving,Excess Inventory,No,Yes
SKU-A506C0,Ibico Presentation Index for Binding Systems,Office Supplies,Yukon,WH-North,Atlas Wholesale,9,8,6,20,1.52,4.27,26,35.32,Slow-moving,Maintain,No,No
SKU-A5A869,Xerox 1919,Office Supplies,Ontario,WH-Central,PrimeSource Direct,23,5,4,19,0.65,2.78,23,946.74,Slow-moving,Maintain,No,No
SKU-A5A869,Xerox 1919,Office Supplies,West,WH-West,PrimeSource Direct,13,7,6,19,1.5,4.24,25,523.93,Slow-moving,Maintain,No,No
SKU-A5E21D,"Eldon Imˆge¨ Series Desk Accessories, Clear",Furniture,Ontario,WH-Central,PrimeSource Direct,4,4,3,15,0.33,2.0,22,20.0,Slow-moving,Restock Recommended,Yes,No
SKU-A5E21D,"Eldon Imˆge¨ Series Desk Accessories, Clear",Furniture,West,WH-West,Atlas Wholesale,25,5,4,15,0.85,3.2,23,130.63,Slow-moving,Excess Inventory,No,Yes
SKU-A5F000,Assorted Color Push Pins,Office Supplies,Atlantic,WH-East,PrimeSource Direct,14,4,3,8,0.19,1.5,22,24.92,Slow-moving,Maintain,No,No
SKU-A5F000,Assorted Color Push Pins,Office Supplies,Northwest Territories,WH-West,NorthBridge Supply,20,4,3,7,0.85,3.2,22,38.29,Slow-moving,Maintain,No,No
SKU-A5F000,Assorted Color Push Pins,Office Supplies,Ontario,WH-Central,NorthBridge Supply,22,4,3,9,0.38,2.12,22,40.59,Slow-moving,Maintain,No,No
SKU-A5F000,Assorted Color Push Pins,Office Supplies,Prarie,WH-Central,Meridian Retail Co.,13,6,5,8,1.98,4.87,24,21.85,Slow-moving,Maintain,No,No
SKU-A5F000,Assorted Color Push Pins,Office Supplies,Yukon,WH-North,NorthBridge Supply,20,4,3,16,0.12,1.22,22,37.17,Slow-moving,Maintain,No,No
SKU-A62713,"Post-it¨ ÒImportant MessageÓ Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Prarie,WH-Central,Meridian Retail Co.,26,5,4,21,0.6,2.69,23,198.43,Slow-moving,Excess Inventory,No,Yes
SKU-A62713,"Post-it¨ ÒImportant MessageÓ Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Quebec,WH-East,NorthBridge Supply,7,4,3,9,0.54,2.55,22,50.87,Slow-moving,Maintain,No,No
SKU-A62713,"Post-it¨ ÒImportant MessageÓ Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,West,WH-West,Meridian Retail Co.,15,4,3,11,0.75,3.0,22,110.9,Slow-moving,Maintain,No,No
SKU-A6AA99,Xerox 1954,Office Supplies,Prarie,WH-Central,PrimeSource Direct,29,6,5,21,0.83,3.16,24,164.84,Slow-moving,Excess Inventory,No,Yes
SKU-A6AA99,Xerox 1954,Office Supplies,West,WH-West,Meridian Retail Co.,26,4,3,12,0.1,1.12,22,169.0,Slow-moving,Excess Inventory,No,Yes
SKU-A70DA6,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Atlantic,WH-East,Meridian Retail Co.,7,8,6,16,1.9,4.77,26,103.19,Slow-moving,Restock Recommended,Yes,No
SKU-A70DA6,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Nunavut,WH-North,Atlas Wholesale,32,4,3,9,0.33,2.0,22,496.52,Slow-moving,Excess Inventory,No,Yes
SKU-A70DA6,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Prarie,WH-Central,PrimeSource Direct,18,4,3,11,0.4,2.18,22,289.59,Slow-moving,Maintain,No,No
SKU-A70DA6,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Quebec,WH-East,Atlas Wholesale,19,4,3,17,0.38,2.12,22,316.53,Slow-moving,Maintain,No,No
SKU-A70DA6,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,West,WH-West,NorthBridge Supply,14,6,5,19,0.9,3.28,24,206.54,Slow-moving,Maintain,No,No
SKU-A72862,Colored Push Pins,Office Supplies,Prarie,WH-Central,PrimeSource Direct,30,6,5,7,2.17,5.1,24,53.7,Slow-moving,Excess Inventory,No,Yes
SKU-A72862,Colored Push Pins,Office Supplies,West,WH-West,NorthBridge Supply,32,4,3,11,0.46,2.35,22,56.55,Slow-moving,Excess Inventory,No,Yes
SKU-A735AD,Logitech Cordless Access Keyboard,Technology,Ontario,WH-Central,Meridian Retail Co.,1,4,3,6,1.0,3.46,22,30.32,Slow-moving,Restock Recommended,Yes,No
SKU-A735AD,Logitech Cordless Access Keyboard,Technology,Prarie,WH-Central,Atlas Wholesale,9,5,4,20,0.65,2.78,23,271.54,Slow-moving,Maintain,No,No
SKU-A735AD,Logitech Cordless Access Keyboard,Technology,Quebec,WH-East,Meridian Retail Co.,18,4,3,10,0.29,1.87,22,561.57,Slow-moving,Maintain,No,No
SKU-A735AD,Logitech Cordless Access Keyboard,Technology,West,WH-West,Meridian Retail Co.,0,5,4,12,0.75,3.0,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A73D2D,8260,Technology,Atlantic,WH-East,NorthBridge Supply,19,5,4,13,0.71,2.92,23,1024.12,Slow-moving,Maintain,No,No
SKU-A73D2D,8260,Technology,Northwest Territories,WH-West,PrimeSource Direct,3,5,4,9,1.46,4.18,23,168.74,Slow-moving,Restock Recommended,Yes,No
SKU-A73D2D,8260,Technology,Ontario,WH-Central,PrimeSource Direct,0,4,3,15,0.23,1.66,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A73D2D,8260,Technology,Prarie,WH-Central,Atlas Wholesale,32,5,4,21,0.58,2.65,23,1947.26,Slow-moving,Excess Inventory,No,Yes
SKU-A76C08,"Tyvek ¨ Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Ontario,WH-Central,NorthBridge Supply,13,5,4,12,0.79,3.08,23,380.61,Slow-moving,Maintain,No,No
SKU-A76C08,"Tyvek ¨ Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Quebec,WH-East,PrimeSource Direct,15,5,4,19,0.71,2.92,23,392.58,Slow-moving,Maintain,No,No
SKU-A76C08,"Tyvek ¨ Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,West,WH-West,NorthBridge Supply,9,4,3,6,1.04,3.54,22,253.2,Slow-moving,Maintain,No,No
SKU-A79453,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Ontario,WH-Central,Atlas Wholesale,6,7,6,19,1.48,4.21,25,270.48,Slow-moving,Restock Recommended,Yes,No
SKU-A79453,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Prarie,WH-Central,NorthBridge Supply,1,6,5,14,1.21,3.81,24,47.27,Slow-moving,Restock Recommended,Yes,No
SKU-A79453,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Quebec,WH-East,Atlas Wholesale,25,5,4,16,0.75,3.0,23,1141.82,Slow-moving,Excess Inventory,No,Yes
SKU-A79453,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,West,WH-West,PrimeSource Direct,1,6,5,18,1.04,3.54,24,48.95,Slow-moving,Restock Recommended,Yes,No
SKU-A7DD0E,Xerox 1973,Office Supplies,Atlantic,WH-East,PrimeSource Direct,26,5,4,13,0.71,2.92,23,642.41,Slow-moving,Excess Inventory,No,Yes
SKU-A7DD0E,Xerox 1973,Office Supplies,West,WH-West,PrimeSource Direct,10,5,4,18,0.81,3.12,23,238.68,Slow-moving,Maintain,No,No
SKU-A8163A,"Tyvek ¨ Top-Opening Peel & Seel ¨ Envelopes, Gray",Office Supplies,Ontario,WH-Central,Meridian Retail Co.,24,4,3,7,0.4,2.18,22,832.59,Slow-moving,Excess Inventory,No,Yes
SKU-A8163A,"Tyvek ¨ Top-Opening Peel & Seel ¨ Envelopes, Gray",Office Supplies,Quebec,WH-East,PrimeSource Direct,21,5,4,20,0.58,2.65,23,797.02,Slow-moving,Maintain,No,No
SKU-A8163A,"Tyvek ¨ Top-Opening Peel & Seel ¨ Envelopes, Gray",Office Supplies,West,WH-West,Atlas Wholesale,24,4,3,8,0.27,1.8,22,874.08,Slow-moving,Excess Inventory,No,Yes
SKU-A8163A,"Tyvek ¨ Top-Opening Peel & Seel ¨ Envelopes, Gray",Office Supplies,Yukon,WH-North,NorthBridge Supply,17,4,3,21,0.27,1.8,22,592.5,Slow-moving,Maintain,No,No
SKU-A82B8D,Airmail Envelopes,Office Supplies,Atlantic,WH-East,NorthBridge Supply,0,5,4,8,1.04,3.54,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A82B8D,Airmail Envelopes,Office Supplies,West,WH-West,PrimeSource Direct,8,4,3,8,0.17,1.41,22,734.41,Slow-moving,Maintain,No,No
SKU-A82B8D,Airmail Envelopes,Office Supplies,Yukon,WH-North,PrimeSource Direct,0,5,4,18,0.77,3.04,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A82BD2,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Atlantic,WH-East,NorthBridge Supply,32,7,6,19,1.31,3.97,25,92.78,Slow-moving,Excess Inventory,No,Yes
SKU-A82BD2,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Ontario,WH-Central,NorthBridge Supply,22,6,5,17,0.96,3.39,24,63.14,Slow-moving,Maintain,No,No
SKU-A82BD2,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,West,WH-West,PrimeSource Direct,0,6,5,11,1.85,4.72,24,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A82BD2,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Yukon,WH-North,NorthBridge Supply,19,4,3,8,0.9,3.28,22,51.17,Slow-moving,Maintain,No,No
SKU-A8BB38,"BOSTON¨ Ranger¨ #55 Pencil Sharpener, Black",Office Supplies,Atlantic,WH-East,PrimeSource Direct,9,4,3,19,0.29,1.87,22,216.31,Slow-moving,Maintain,No,No
SKU-A8BB38,"BOSTON¨ Ranger¨ #55 Pencil Sharpener, Black",Office Supplies,Prarie,WH-Central,PrimeSource Direct,8,4,3,16,0.4,2.18,22,216.21,Slow-moving,Maintain,No,No
SKU-A8BB38,"BOSTON¨ Ranger¨ #55 Pencil Sharpener, Black",Office Supplies,West,WH-West,Atlas Wholesale,15,6,5,19,0.81,3.12,24,376.12,Slow-moving,Maintain,No,No
SKU-A8C6DD,6000,Technology,Atlantic,WH-East,Meridian Retail Co.,4,5,4,13,0.96,3.39,23,219.7,Slow-moving,Restock Recommended,Yes,No
SKU-A8C6DD,6000,Technology,Ontario,WH-Central,Meridian Retail Co.,15,4,3,15,0.27,1.8,22,840.02,Slow-moving,Maintain,No,No
SKU-A8C6DD,6000,Technology,Prarie,WH-Central,PrimeSource Direct,17,7,6,20,1.21,3.81,25,904.75,Slow-moving,Maintain,No,No
SKU-A8C6DD,6000,Technology,Quebec,WH-East,NorthBridge Supply,12,4,3,12,0.35,2.06,22,677.0,Slow-moving,Maintain,No,No
SKU-A9123C,Hon 4070 Series Pagodaª Armless Upholstered Stacking Chairs,Furniture,Atlantic,WH-East,Atlas Wholesale,14,5,4,7,1.29,3.94,23,4250.5,Slow-moving,Maintain,No,No
SKU-A9123C,Hon 4070 Series Pagodaª Armless Upholstered Stacking Chairs,Furniture,Northwest Territories,WH-West,PrimeSource Direct,5,4,3,10,0.06,1.0,22,1486.02,Slow-moving,Maintain,No,No
SKU-A9123C,Hon 4070 Series Pagodaª Armless Upholstered Stacking Chairs,Furniture,West,WH-West,PrimeSource Direct,22,5,4,20,0.56,2.6,23,6124.06,Slow-moving,Maintain,No,No
SKU-A9323A,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Technology,Atlantic,WH-East,NorthBridge Supply,14,5,4,10,1.04,3.54,23,2705.7,Slow-moving,Maintain,No,No
SKU-A9323A,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Technology,Northwest Territories,WH-West,PrimeSource Direct,12,4,3,8,0.79,3.08,22,2380.08,Slow-moving,Maintain,No,No
SKU-A9323A,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Technology,Prarie,WH-Central,Meridian Retail Co.,0,4,3,10,0.67,2.83,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A9323A,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Technology,Yukon,WH-North,Atlas Wholesale,31,4,3,7,0.58,2.65,22,4796.47,Slow-moving,Excess Inventory,No,Yes
SKU-A9A4D1,Staples #10 Colored Envelopes,Office Supplies,Atlantic,WH-East,PrimeSource Direct,14,4,3,13,0.58,2.65,22,114.72,Slow-moving,Maintain,No,No
SKU-A9A4D1,Staples #10 Colored Envelopes,Office Supplies,Ontario,WH-Central,NorthBridge Supply,17,4,3,17,0.15,1.32,22,146.18,Slow-moving,Maintain,No,No
SKU-A9A4D1,Staples #10 Colored Envelopes,Office Supplies,Prarie,WH-Central,PrimeSource Direct,0,4,3,14,0.35,2.06,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A9A4D1,Staples #10 Colored Envelopes,Office Supplies,West,WH-West,Meridian Retail Co.,0,5,4,12,0.9,3.28,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-A9D7D8,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Prarie,WH-Central,NorthBridge Supply,10,4,3,9,0.88,3.24,22,79.47,Slow-moving,Maintain,No,No
SKU-A9D7D8,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,West,WH-West,Meridian Retail Co.,7,4,3,20,0.35,2.06,22,56.77,Slow-moving,Maintain,No,No
SKU-AA51ED,"Electrix Incandescent Magnifying Lamp, Black",Furniture,West,WH-West,Meridian Retail Co.,7,5,4,12,0.98,3.43,23,249.65,Slow-moving,Maintain,No,No
SKU-AA74A0,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Prarie,WH-Central,Atlas Wholesale,0,4,3,5,0.52,2.5,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-AAD5C0,Eldon Advantage¨ Chair Mats for Low to Medium Pile Carpets,Furniture,West,WH-West,Meridian Retail Co.,29,5,4,19,0.73,2.96,23,1223.29,Slow-moving,Excess Inventory,No,Yes
SKU-AAD756,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Atlantic,WH-East,Atlas Wholesale,28,6,5,18,1.04,3.54,24,1606.89,Slow-moving,Excess Inventory,No,Yes
SKU-AAD756,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Northwest Territories,WH-West,PrimeSource Direct,18,6,5,17,0.88,3.24,24,1061.07,Slow-moving,Maintain,No,No
SKU-AAD756,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Ontario,WH-Central,PrimeSource Direct,11,7,6,18,1.56,4.33,25,675.99,Slow-moving,Maintain,No,No
SKU-AAD756,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Prarie,WH-Central,PrimeSource Direct,1,4,3,16,0.31,1.94,22,59.65,Slow-moving,Restock Recommended,Yes,No
SKU-AAD756,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Quebec,WH-East,Meridian Retail Co.,31,5,4,12,0.77,3.04,23,1837.07,Slow-moving,Excess Inventory,No,Yes
SKU-AAD756,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,West,WH-West,Atlas Wholesale,25,4,3,8,0.44,2.29,22,1455.57,Slow-moving,Excess Inventory,No,Yes
SKU-AAD756,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Yukon,WH-North,Meridian Retail Co.,32,5,4,15,0.6,2.69,23,1824.96,Slow-moving,Excess Inventory,No,Yes
SKU-AB3D3C,Accessory2,Technology,Atlantic,WH-East,Meridian Retail Co.,29,5,4,16,0.79,3.08,23,1373.39,Slow-moving,Excess Inventory,No,Yes
SKU-AB3D3C,Accessory2,Technology,Ontario,WH-Central,Atlas Wholesale,0,5,4,19,0.75,3.0,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-AB3D3C,Accessory2,Technology,Prarie,WH-Central,NorthBridge Supply,22,6,5,19,0.92,3.32,24,1047.49,Slow-moving,Maintain,No,No
SKU-AB3D3C,Accessory2,Technology,West,WH-West,NorthBridge Supply,22,5,4,10,1.21,3.81,23,983.98,Slow-moving,Maintain,No,No
SKU-ABA33F,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Ontario,WH-Central,NorthBridge Supply,4,6,5,16,1.04,3.54,24,56.18,Slow-moving,Restock Recommended,Yes,No
SKU-ABAFEE,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Atlantic,WH-East,PrimeSource Direct,12,6,5,16,1.02,3.5,24,1815.5,Slow-moving,Maintain,No,No
SKU-ABAFEE,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Ontario,WH-Central,Atlas Wholesale,27,5,4,5,2.67,5.66,23,2522.75,Slow-moving,Excess Inventory,No,Yes
SKU-ABAFEE,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Prarie,WH-Central,Atlas Wholesale,7,5,4,9,1.17,3.74,23,1071.32,Slow-moving,Maintain,No,No
SKU-ABAFEE,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Quebec,WH-East,PrimeSource Direct,13,5,4,14,1.04,3.54,23,1992.57,Slow-moving,Maintain,No,No
SKU-ABAFEE,"Iceberg OfficeWorks 42"" Round Tables",Furniture,West,WH-West,Atlas Wholesale,25,4,3,12,0.46,2.35,22,3783.26,Slow-moving,Excess Inventory,No,Yes
SKU-ABC407,Coloredge Poster Frame,Furniture,Atlantic,WH-East,PrimeSource Direct,33,6,5,9,2.02,4.92,24,487.76,Slow-moving,Excess Inventory,No,Yes
SKU-ABC407,Coloredge Poster Frame,Furniture,Ontario,WH-Central,PrimeSource Direct,0,4,3,5,1.35,4.03,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-ABC407,Coloredge Poster Frame,Furniture,Prarie,WH-Central,NorthBridge Supply,0,4,3,8,0.25,1.73,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-ABC407,Coloredge Poster Frame,Furniture,Quebec,WH-East,Meridian Retail Co.,5,6,5,21,0.77,3.04,24,73.76,Slow-moving,Restock Recommended,Yes,No
SKU-ABC407,Coloredge Poster Frame,Furniture,West,WH-West,Meridian Retail Co.,6,6,5,12,1.5,4.24,24,89.19,Slow-moving,Restock Recommended,Yes,No
SKU-AC2D11,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,Atlantic,WH-East,NorthBridge Supply,24,4,3,5,0.4,2.18,22,6782.48,Slow-moving,Excess Inventory,No,Yes
SKU-AC2D11,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,Prarie,WH-Central,Atlas Wholesale,23,9,7,15,2.23,5.17,27,6432.29,Slow-moving,Maintain,No,No
SKU-AC2D11,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,Quebec,WH-East,Meridian Retail Co.,27,8,6,18,1.69,4.5,26,7271.36,Slow-moving,Excess Inventory,No,Yes
SKU-AC2D11,Hon 2090 ÒPillow SoftÓ Series Mid Back Swivel/Tilt Chairs,Furniture,West,WH-West,PrimeSource Direct,14,6,5,15,1.19,3.77,24,3909.03,Slow-moving,Maintain,No,No
SKU-ACB348,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Atlantic,WH-East,Atlas Wholesale,9,4,3,10,0.29,1.87,22,263.75,Slow-moving,Maintain,No,No
SKU-ACB348,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Ontario,WH-Central,Meridian Retail Co.,18,4,3,7,0.27,1.8,22,548.36,Slow-moving,Maintain,No,No
SKU-ACB348,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Prarie,WH-Central,PrimeSource Direct,0,5,4,12,1.19,3.77,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-ACB348,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,West,WH-West,PrimeSource Direct,30,8,6,19,1.73,4.56,26,950.58,Slow-moving,Excess Inventory,No,Yes
SKU-ACDA4C,DMI Eclipse Executive Suite Bookcases,Furniture,Atlantic,WH-East,NorthBridge Supply,0,4,3,5,0.79,3.08,22,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-ACDA4C,DMI Eclipse Executive Suite Bookcases,Furniture,West,WH-West,NorthBridge Supply,0,5,4,16,0.56,2.6,23,0.0,Slow-moving,Restock Recommended,Yes,No
SKU-ACEE87,Personal Creationsª Ink Jet Cards and Labels,Office Supplies,Atlantic,WH-East,NorthBridge Supply,12,4,3,5,1.02,3.5,22,139.7,Slow-moving,Maintain,No,No
SKU-ACEE87,Personal Creationsª Ink Jet Cards and Labels,Office Supplies,Nunavut,WH-North,Meridian Retail Co.,4,4,3,16,0.4,2.18,22,43.85,Slow-moving,Restock Recommended,Yes,No
SKU-ACEE87,Personal Creationsª Ink Jet Cards and Labels,Office Supplies,Prarie,WH-Central,PrimeSource Direct,6,4,3,20,0.27,1.8,22,75.52,Slow-moving,Maintain,No,No
SKU-ACEE87,Personal Creationsª Ink Jet Cards and Labels,Office Supplies,West,WH-West,PrimeSource Direct,2,4,3,8,0.04,1.0,22,29.31,Slow-moving,Restock Recommended,Yes,No
SKU-AD49C8,Microsoft Natural Keyboard Elite,Technology,Ontario,WH-Central,Meridian Retail Co.,4,4,3,10,0.31,1.94,22,167.38,Slow-moving,Restock Recommended,Yes,No
